name,clean_name,approvaldt,origin,diameter,center_lon,center_lat,type,code,approval,min_lon,max_lon,min_lat,max_lat,ethnicity,continent,quad_name,quad_code,link
Rupes Altai,Rupes Altai,1961-01-01,Named from terrestrial Altai Mountains.,545.192999999999984,23.124037591351499,-24.317584556848001,"Rupes, rupēs",RU,Adopted by IAU,20.759336471557599,30.327753067016602,-29.772451400756800,-15.970354080200201,Mongolia,Asia,Rupes Altai,LAC-96,http://planetarynames.wr.usgs.gov/Feature/5224
Rupes Liebig,Rupes Liebig,1964-01-01,Named from nearby crater.,144.782999999999987,314.076715674059983,-25.136977261459901,"Rupes, rupēs",RU,Adopted by IAU,314.070043563843001,314.748075485228981,-27.420692443847699,-22.855518341064499,Germany,Europe,Mare Humorum,LAC-93,http://planetarynames.wr.usgs.gov/Feature/5228
Rupes Mercator,Rupes Mercator,1985-01-01,Named from nearby crater.,132.402999999999992,337.157459396663000,-30.207545613087600,"Rupes, rupēs",RU,Adopted by IAU,335.074705123901026,339.112176895141999,-31.569047927856399,-28.991067886352500,Belgium,Europe,Pitatus,LAC-94,http://planetarynames.wr.usgs.gov/Feature/5229
Rupes Recta,Rupes Recta,1961-01-01,"Latin for ""straight cliff"" (the straight wall).",115.947999999999993,352.298147392892986,-21.674803584466801,"Rupes, rupēs",RU,Adopted by IAU,351.590906143188022,352.794073104858001,-23.525621414184599,-19.886045455932599,Latin,Europe,Purbach,LAC-95,http://planetarynames.wr.usgs.gov/Feature/5230
Rupes Boris,Rupes Boris,1985-01-01,Named from nearby crater.,8.583360000000001,326.400585529613977,30.673770516000001,"Rupes, rupēs",RU,Adopted by IAU,326.393529891968001,326.481061935424975,30.557455062866200,30.815942764282202,Russia,Europe,Aristarchus,LAC-39,http://planetarynames.wr.usgs.gov/Feature/5225
Rupes Cauchy,Rupes Cauchy,1964-01-01,Named from nearby crater.,169.844999999999999,37.075850393367801,9.310875463484519,"Rupes, rupēs",RU,Adopted by IAU,34.517896652221701,39.446329116821303,7.754796981811520,10.425344467163100,France,Europe,Taruntius,LAC-61,http://planetarynames.wr.usgs.gov/Feature/5226
Rupes Kelvin,Rupes Kelvin,1964-01-01,Named from nearby promontorium.,85.915000000000006,326.826199483033008,-28.028096637523099,"Rupes, rupēs",RU,Adopted by IAU,325.806661605835018,327.847562789916992,-29.122232437133800,-26.935552597045898,Scotland,Europe,Mare Humorum,LAC-93,http://planetarynames.wr.usgs.gov/Feature/5227
Rupes Toscanelli,Rupes Toscanelli,1985-01-01,Named from nearby crater.,50.137300000000003,312.465376279075997,26.970809200406300,"Rupes, rupēs",RU,Adopted by IAU,312.390962600708008,312.804552078247013,26.208116531372099,27.779748916626001,Italy,Europe,Aristarchus,LAC-39,http://planetarynames.wr.usgs.gov/Feature/5232
