Grid Points_Entries,Longitude,Latitude,Altitude,Origin
303,-7.667703478064967,5.907213758609757,5.0,false
304,-7.662703478064967,5.907213758609757,5.0,false
305,-7.657703478064967,5.907213758609757,5.0,false
306,-7.652703478064967,5.907213758609757,5.0,false
307,-7.647703478064967,5.907213758609757,5.0,false
308,-7.642703478064967,5.907213758609757,5.0,false
309,-7.637703478064967,5.907213758609757,5.0,false
310,-7.6327034780649665,5.907213758609757,5.0,false
311,-7.627703478064967,5.907213758609757,5.0,false
312,-7.622703478064967,5.907213758609757,5.0,false
313,-7.617703478064967,5.907213758609757,5.0,false
314,-7.612703478064967,5.907213758609757,5.0,false
315,-7.607703478064967,5.907213758609757,5.0,false
316,-7.707703478064967,5.912213758609758,5.0,false
317,-7.702703478064967,5.912213758609758,5.0,false
318,-7.697703478064967,5.912213758609758,5.0,false
319,-7.692703478064967,5.912213758609758,5.0,false
320,-7.687703478064967,5.912213758609758,5.0,false
321,-7.682703478064967,5.912213758609758,5.0,false
322,-7.6777034780649664,5.912213758609758,5.0,false
323,-7.6727034780649666,5.912213758609758,5.0,false
324,-7.667703478064967,5.912213758609758,5.0,false
325,-7.662703478064967,5.912213758609758,5.0,false
326,-7.657703478064967,5.912213758609758,5.0,false
327,-7.652703478064967,5.912213758609758,5.0,false
328,-7.647703478064967,5.912213758609758,5.0,false
329,-7.642703478064967,5.912213758609758,5.0,false
330,-7.637703478064967,5.912213758609758,5.0,false
331,-7.6327034780649665,5.912213758609758,5.0,false
332,-7.627703478064967,5.912213758609758,5.0,false
333,-7.622703478064967,5.912213758609758,5.0,false
334,-7.617703478064967,5.912213758609758,5.0,false
335,-7.612703478064967,5.912213758609758,5.0,false
336,-7.607703478064967,5.912213758609758,5.0,false
337,-7.707703478064967,5.9172137586097575,5.0,false
338,-7.702703478064967,5.9172137586097575,5.0,false
339,-7.697703478064967,5.9172137586097575,5.0,false
340,-7.692703478064967,5.9172137586097575,5.0,false
341,-7.687703478064967,5.9172137586097575,5.0,false
342,-7.682703478064967,5.9172137586097575,5.0,false
343,-7.6777034780649664,5.9172137586097575,5.0,false
344,-7.6727034780649666,5.9172137586097575,5.0,false
345,-7.667703478064967,5.9172137586097575,5.0,false
346,-7.662703478064967,5.9172137586097575,5.0,false
347,-7.657703478064967,5.9172137586097575,5.0,false
348,-7.652703478064967,5.9172137586097575,5.0,false
349,-7.647703478064967,5.9172137586097575,5.0,false
350,-7.642703478064967,5.9172137586097575,5.0,false
351,-7.637703478064967,5.9172137586097575,5.0,false
352,-7.6327034780649665,5.9172137586097575,5.0,false
353,-7.627703478064967,5.9172137586097575,5.0,false
354,-7.622703478064967,5.9172137586097575,5.0,false
355,-7.617703478064967,5.9172137586097575,5.0,false
356,-7.612703478064967,5.9172137586097575,5.0,false
357,-7.607703478064967,5.9172137586097575,5.0,false
358,-7.707703478064967,5.922213758609757,5.0,false
359,-7.702703478064967,5.922213758609757,5.0,false
360,-7.697703478064967,5.922213758609757,5.0,false
361,-7.692703478064967,5.922213758609757,5.0,false
362,-7.687703478064967,5.922213758609757,5.0,false
363,-7.682703478064967,5.922213758609757,5.0,false
364,-7.6777034780649664,5.922213758609757,5.0,false
365,-7.6727034780649666,5.922213758609757,5.0,false
366,-7.667703478064967,5.922213758609757,5.0,false
367,-7.662703478064967,5.922213758609757,5.0,false
368,-7.657703478064967,5.922213758609757,5.0,false
369,-7.652703478064967,5.922213758609757,5.0,false
370,-7.647703478064967,5.922213758609757,5.0,false
371,-7.642703478064967,5.922213758609757,5.0,false
372,-7.637703478064967,5.922213758609757,5.0,false
373,-7.6327034780649665,5.922213758609757,5.0,false
374,-7.627703478064967,5.922213758609757,5.0,false
375,-7.622703478064967,5.922213758609757,5.0,false
376,-7.617703478064967,5.922213758609757,5.0,false
377,-7.612703478064967,5.922213758609757,5.0,false
378,-7.607703478064967,5.922213758609757,5.0,false
379,-7.707703478064967,5.927213758609757,5.0,false
380,-7.702703478064967,5.927213758609757,5.0,false
381,-7.697703478064967,5.927213758609757,5.0,false
382,-7.692703478064967,5.927213758609757,5.0,false
383,-7.687703478064967,5.927213758609757,5.0,false
384,-7.682703478064967,5.927213758609757,5.0,false
385,-7.6777034780649664,5.927213758609757,5.0,false
386,-7.6727034780649666,5.927213758609757,5.0,false
387,-7.667703478064967,5.927213758609757,5.0,false
388,-7.662703478064967,5.927213758609757,5.0,false
389,-7.657703478064967,5.927213758609757,5.0,false
390,-7.652703478064967,5.927213758609757,5.0,false
391,-7.647703478064967,5.927213758609757,5.0,false
392,-7.642703478064967,5.927213758609757,5.0,false
393,-7.637703478064967,5.927213758609757,5.0,false
394,-7.6327034780649665,5.927213758609757,5.0,false
395,-7.627703478064967,5.927213758609757,5.0,false
396,-7.622703478064967,5.927213758609757,5.0,false
397,-7.617703478064967,5.927213758609757,5.0,false
398,-7.612703478064967,5.927213758609757,5.0,false
399,-7.607703478064967,5.927213758609757,5.0,false
400,-7.707703478064967,5.932213758609757,5.0,false
401,-7.702703478064967,5.932213758609757,5.0,false
402,-7.697703478064967,5.932213758609757,5.0,false
403,-7.692703478064967,5.932213758609757,5.0,false
404,-7.687703478064967,5.932213758609757,5.0,false
405,-7.682703478064967,5.932213758609757,5.0,false
406,-7.6777034780649664,5.932213758609757,5.0,false
407,-7.6727034780649666,5.932213758609757,5.0,false
408,-7.667703478064967,5.932213758609757,5.0,false
409,-7.662703478064967,5.932213758609757,5.0,false
410,-7.657703478064967,5.932213758609757,5.0,false
411,-7.652703478064967,5.932213758609757,5.0,false
412,-7.647703478064967,5.932213758609757,5.0,false
413,-7.642703478064967,5.932213758609757,5.0,false
414,-7.637703478064967,5.932213758609757,5.0,false
415,-7.6327034780649665,5.932213758609757,5.0,false
416,-7.627703478064967,5.932213758609757,5.0,false
417,-7.622703478064967,5.932213758609757,5.0,false
418,-7.617703478064967,5.932213758609757,5.0,false
419,-7.612703478064967,5.932213758609757,5.0,false
420,-7.607703478064967,5.932213758609757,5.0,false
421,-7.707703478064967,5.937213758609757,5.0,false
422,-7.702703478064967,5.937213758609757,5.0,false
423,-7.697703478064967,5.937213758609757,5.0,false
424,-7.692703478064967,5.937213758609757,5.0,false
425,-7.687703478064967,5.937213758609757,5.0,false
426,-7.682703478064967,5.937213758609757,5.0,false
427,-7.6777034780649664,5.937213758609757,5.0,false
428,-7.6727034780649666,5.937213758609757,5.0,false
429,-7.667703478064967,5.937213758609757,5.0,false
430,-7.662703478064967,5.937213758609757,5.0,false
431,-7.657703478064967,5.937213758609757,5.0,false
432,-7.652703478064967,5.937213758609757,5.0,false
433,-7.647703478064967,5.937213758609757,5.0,false
434,-7.642703478064967,5.937213758609757,5.0,false
435,-7.637703478064967,5.937213758609757,5.0,false
436,-7.6327034780649665,5.937213758609757,5.0,false
437,-7.627703478064967,5.937213758609757,5.0,false
438,-7.622703478064967,5.937213758609757,5.0,false
439,-7.617703478064967,5.937213758609757,5.0,false
440,-7.612703478064967,5.937213758609757,5.0,false
441,-7.607703478064967,5.937213758609757,5.0,false
