name,clean_name,approvaldt,origin,diameter,center_lon,center_lat,type,code,approval,min_lon,max_lon,min_lat,max_lat,ethnicity,continent,quad_name,quad_code,link
Bohr,Bohr,1/1/1964,Niels Henrik David; Danish physicist; Nobel laureate (1885-1962).,70.0707,273.4759177,12.70631021,"Crater, craters",AA,Adopted by IAU,272.2918568,274.6598415,11.55090523,13.86171913,Denmark,Europe,Vasco da Gama,LAC-55,http://planetarynames.wr.usgs.gov/Feature/798
Bok,Bok,1/1/1979,"Priscilla Fairfield; American astronomer (1896-1975), Bart Jan; Dutch-American astronomer (1906-1983).",43.0282,188.4171379,-20.25958627,"Crater, craters",AA,Adopted by IAU,187.6612873,189.1729832,-20.9690876,-19.55008316,American,North America,Van de Graaff,LAC-104,http://planetarynames.wr.usgs.gov/Feature/800
Boltzmann,Boltzmann,1/1/1964,Ludwig Eduard; Austrian physicist (1844-1906).,72.3142,269.5931182,-74.8228566,"Crater, craters",AA,Adopted by IAU,265.0684757,274.1177616,-76.01541138,-73.6302948,Austria,Europe,Hausen,LAC-143,http://planetarynames.wr.usgs.gov/Feature/805
Bolyai,Bolyai,1/1/1970,Janos; Hungarian mathematician (1802-1860).,102.22,126.1210281,-33.85187635,"Crater, craters",AA,Adopted by IAU,124.1944485,128.2280788,-35.47879219,-32.3550663,Hungary,Europe,Milne,LAC-117,http://planetarynames.wr.usgs.gov/Feature/806
Bondarenko,Bondarenko,1/1/1991,Valentin Vasilyevich; Soviet student-cosmonaut (1937-1961).,28.2591,136.8896341,-17.24428762,"Crater, craters",AA,Adopted by IAU,136.4016552,137.3776188,-17.71025276,-16.77832031,Soviet,Europe,Gagarin,LAC-102,http://planetarynames.wr.usgs.gov/Feature/813
Boussingault,Boussingault,1/1/1935,Jean Baptiste Dieudonne; French chemist (1802-1887).,127.609,53.73417059,-70.20633362,"Crater, craters",AA,Adopted by IAU,47.49941826,60.02357674,-72.4185257,-68.20932198,France,Europe,Manzinus,LAC-138,http://planetarynames.wr.usgs.gov/Feature/844
Bowditch,Bowditch,1/1/1976,"Nathaniel; American astronomer, mathematician (1773-1848).",43.0402,103.0660494,-24.96619886,"Crater, craters",AA,Adopted by IAU,102.42906,103.7009144,-25.61488342,-24.31724167,American,North America,Hilbert,LAC-100,http://planetarynames.wr.usgs.gov/Feature/846
Bowen,Bowen,1/1/1973,Ira Sprague; American astronomer (1898-1973).,8.0906,9.098012774,17.6280986,"Crater, craters",AA,Adopted by IAU,8.958051682,9.237977982,17.49469566,17.76150322,American,North America,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/847
Boyle,Boyle,1/1/1970,"Robert; British natural philosopher, chemist (1627-1691).",57.1273,177.8934905,-53.2881649,"Crater, craters",AA,Adopted by IAU,176.5102024,179.2773952,-54.2299633,-52.34636307,Great Britain,Europe,Hess,LAC-132,http://planetarynames.wr.usgs.gov/Feature/851
Dag,Dag,1/1/1976,Scandinavian male name.,0.357669,5.262213799,18.70975677,"Crater, craters",AA,Adopted by IAU,5.255987167,5.268442154,18.70385933,18.71565437,Scandinavian,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/1385
Brackett,Brackett,1/1/1973,Frederick Sumner; American physicist (1896-1988).,8.87183,23.53556732,17.83994434,"Crater, craters",AA,Adopted by IAU,23.38190269,23.68923378,17.69365883,17.98623085,American,North America,Mare Serenitatis,LAC-42,http://planetarynames.wr.usgs.gov/Feature/855
Brayley,Brayley,1/1/1935,Edward William; British geographer (1801-1870).,14.1665,323.0627169,20.89628088,"Crater, craters",AA,Adopted by IAU,322.8127041,323.3127346,20.66269112,21.12987328,Great Britain,Europe,Aristarchus,LAC-39,http://planetarynames.wr.usgs.gov/Feature/866
Bragg,Bragg,1/1/1970,Sir William Henry; Australian physicist; Nobel laureate (1862-1942).,77.2061,256.561868,42.3266401,"Crater, craters",AA,Adopted by IAU,254.8392429,258.2844944,41.05359459,43.59968758,Australia,Oceania,Lorentz,LAC-36,http://planetarynames.wr.usgs.gov/Feature/857
Bruce,Bruce,1/1/1935,"Catherine Wolfe; American philanthropist, astronomy patron (1816-1900).",6.14427,0.373899399,1.164150946,"Crater, craters",AA,Adopted by IAU,0.272565842,0.475233078,1.062837601,1.265462875,American,North America,Mare Vaporum,LAC-59,http://planetarynames.wr.usgs.gov/Feature/897
Brashear,Brashear,1/1/1970,John Alfred; American astronomer (1840-1920).,60.1609,188.4257899,-73.53616562,"Crater, craters",AA,Adopted by IAU,184.9235935,191.9279919,-74.52815437,-72.54417419,American,North America,Minnaert,LAC-141,http://planetarynames.wr.usgs.gov/Feature/864
Faye,Faye,1/1/1935,Hervé-Auguste-Etienne-Albans; French astronomer (1814-1902).,38.0209,3.811595883,-21.39382963,"Crater, craters",AA,Adopted by IAU,3.138105392,4.485086441,-22.02075386,-20.76690483,France,Europe,Purbach,LAC-95,http://planetarynames.wr.usgs.gov/Feature/1922
Bredikhin,Bredikhin,1/1/1970,Fedor Aleksandrovich; Russian astronomer (1831-1904).,61.6783,201.6286344,17.25471753,"Crater, craters",AA,Adopted by IAU,200.5642529,202.6930065,16.23766899,18.27176476,Russia,Europe,Cockcroft,LAC-51,http://planetarynames.wr.usgs.gov/Feature/868
Breislak,Breislak,1/1/1935,"Scipione; Italian chemist, geologist, mathematician (1748-1826).",48.6392,18.30963081,-48.30752945,"Crater, craters",AA,Adopted by IAU,17.10231972,19.51693535,-49.10955048,-47.50550652,Italy,Europe,Hommel,LAC-127,http://planetarynames.wr.usgs.gov/Feature/869
Brenner,Brenner,1/1/1935,Leo (Spiridon Gopcevic); Austrian astronomer (1855-1928).,90.0107,39.10782798,-39.09357979,"Crater, craters",AA,Adopted by IAU,37.2129612,41.03973579,-40.5887928,-37.6201992,Austria,Europe,Rheita,LAC-114,http://planetarynames.wr.usgs.gov/Feature/873
Brewster,Brewster,1/1/1976,David; Scottish optician (1781-1868).,9.83202,34.68573208,23.2693785,"Crater, craters",AA,Adopted by IAU,34.50927162,34.86219597,23.10725975,23.43149757,Scotland,Europe,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/874
Brianchon,Brianchon,1/1/1964,Charles-Julien; French mathematician (1783-1864).,137.264,271.6358368,74.75115418,"Crater, craters",AA,Adopted by IAU,263.4209003,280.6260929,72.50536156,77.03257942,France,Europe,Brianchon,LAC-9,http://planetarynames.wr.usgs.gov/Feature/875
Bridgman,Bridgman,1/1/1970,Percy Williams; American physicist; Nobel laureate (1882-1961).,81.8857,136.9795954,43.38594473,"Crater, craters",AA,Adopted by IAU,135.1438351,138.8556194,42.0414257,44.74191856,American,North America,Campbell,LAC-31,http://planetarynames.wr.usgs.gov/Feature/880
Briggs,Briggs,1/1/1935,Henry; British mathematician (1561-1630).,36.7534,290.8127336,26.45279679,"Crater, craters",AA,Adopted by IAU,290.135931,291.4895535,25.84676552,27.05882835,Great Britain,Europe,Seleucus,LAC-38,http://planetarynames.wr.usgs.gov/Feature/881
Brisbane,Brisbane,1/1/1935,Sir Thomas Makdougall; Scottish astronomer (1773-1860).,44.3205,68.75694248,-49.19972408,"Crater, craters",AA,Adopted by IAU,67.63850212,69.87537956,-49.93053436,-48.46891212,Scotland,Europe,Biela,LAC-128,http://planetarynames.wr.usgs.gov/Feature/883
Bronk,Bronk,1/1/1979,Detlev Wulf; American neurophysiologist (1897-1975).,66.1587,225.3293808,25.89998372,"Crater, craters",AA,Adopted by IAU,224.1169186,226.5418453,24.8090992,26.99087334,American,North America,Joule,LAC-52,http://planetarynames.wr.usgs.gov/Feature/887
Chadwick,Chadwick,1/1/1985,Sir James; British physicist (1891-1974).,29.7416,258.6575849,-52.85202181,"Crater, craters",AA,Adopted by IAU,257.8508739,259.4639492,-53.34187126,-52.36231232,Great Britain,Europe,Arrhenius,LAC-135,http://planetarynames.wr.usgs.gov/Feature/1118
Brouwer,Brouwer,1/1/1970,Dirk; American astronomer (1902-1966); Luitzen Egbertus Jan; Dutch mathematician (1881-1966).,119.597,235.2518931,-35.82451969,"Crater, craters",AA,Adopted by IAU,232.8211155,237.6824589,-37.79681969,-33.85221863,The Netherlands (Dutch),Europe,Brouwer,LAC-122,http://planetarynames.wr.usgs.gov/Feature/893
Brown,Brown,1/1/1935,"Ernest William; British astronomer, mathematician (1866-1938).",34.032,342.0118923,-46.52789509,"Crater, craters",AA,Adopted by IAU,341.2006245,342.8308811,-47.0910759,-45.96875954,Great Britain,Europe,Wilhelm,LAC-111,http://planetarynames.wr.usgs.gov/Feature/894
Brunner,Brunner,1/1/1970,William Otto; Swiss astronomer (1878-1958).,50.6558,90.91264149,-9.857398654,"Crater, craters",AA,Adopted by IAU,90.06486702,91.76041603,-10.69265938,-9.022136688,Switzerland,Europe,Pasteur,LAC-82,http://planetarynames.wr.usgs.gov/Feature/900
Clerke,Clerke,1/1/1973,Agnes Mary; British astronomer (1842-1907).,6.66092,29.79813245,21.68032313,"Crater, craters",AA,Adopted by IAU,29.67994118,29.91632271,21.5704937,21.79015541,Great Britain,Europe,Mare Serenitatis,LAC-42,http://planetarynames.wr.usgs.gov/Feature/1242
Carlini,Carlini,1/1/1935,Francesco; Italian astronomer (1783-1862).,10.6575,335.8805585,33.74992187,"Crater, craters",AA,Adopted by IAU,335.669241,336.0918789,33.57419014,33.92565346,Italy,Europe,Sinus Iridum,LAC-24,http://planetarynames.wr.usgs.gov/Feature/1018
