name,clean_name,approvaldt,origin,diameter,center_lon,center_lat,type,code,approval,min_lon,max_lon,min_lat,max_lat,ethnicity,continent,quad_name,quad_code,link
Dorsum Guettard,Dorsum Guettard,1976-01-01,"Jean-Etienne; French geologist, mineralogist (1715-1786).",40.457200000000000,341.735959115246999,-9.917466438887660,"Dorsum, dorsa",DO,Adopted by IAU,341.207063674926985,342.315332412720011,-10.263378143310501,-9.508138656616209,France,Europe,Montes Riphaeus,LAC-76,http://planetarynames.wr.usgs.gov/Feature/1614
Dorsa Aldrovandi,Dorsa Aldrovandi,1976-01-01,"Ulisse; Italian Earth scientist (1522-1605).",126.805999999999997,28.653703203000099,23.605945718000001,"Dorsum, dorsa",DO,Adopted by IAU,28.566728591918899,29.110483169555700,21.570493698120099,25.619260787963899,Italy,Europe,Mare Serenitatis,LAC-42,http://planetarynames.wr.usgs.gov/Feature/1585
Dorsum Termier,Dorsum Termier,1976-01-01,"Pierre-Marie; French geologist (1859-1930).",89.645200000000003,57.153204619150202,11.625110614458499,"Dorsum, dorsa",DO,Adopted by IAU,55.846052169799798,58.260732650756800,10.894559860229499,12.337167739868200,France,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/1622
Dorsum Von Cotta,Dorsum Von Cotta,1976-01-01,"Carl Bernard; German Earth scientist (1808-1879).",183.058999999999997,11.952678881444200,23.598786042506301,"Dorsum, dorsa",DO,Adopted by IAU,11.887334823608400,12.721765518188500,20.937967300415000,26.402452468872099,Germany,Europe,Mare Serenitatis,LAC-42,http://planetarynames.wr.usgs.gov/Feature/1624
Dorsa Lister,Dorsa Lister,1976-01-01,"Martin; British stratigrapher, zoologist (1639-1712).",180.086999999999989,23.519186806000100,19.762450512000001,"Dorsum, dorsa",DO,Adopted by IAU,20.800580978393601,25.070650100708001,18.863092422485401,22.393934249877901,Great Britain,Europe,Mare Serenitatis,LAC-42,http://planetarynames.wr.usgs.gov/Feature/1597
Dorsa Mawson,Dorsa Mawson,1979-01-01,"Douglas; English-Australian Antarctic explorer (1882-1958).",142.713999999999999,52.483401519646399,-7.774756533361890,"Dorsum, dorsa",DO,Adopted by IAU,50.439027786254897,54.405775070190401,-8.970695495605471,-6.403490066528320,Australia,Oceania,Langrenus,LAC-80,http://planetarynames.wr.usgs.gov/Feature/1598
Dorsa Rubey,Dorsa Rubey,1976-01-01,"William Walden; American geologist (1898-1974).",100.638999999999996,317.637575966999975,-9.879058526999930,"Dorsum, dorsa",DO,Adopted by IAU,316.674715042113974,317.719976425171012,-11.518558502197299,-8.527954101562500,American,North America,Letronne,LAC-75,http://planetarynames.wr.usgs.gov/Feature/1599
Dorsa Whiston,Dorsa Whiston,1976-01-01,"William; British mathematician, astronomer (1667-1752).",138.931000000000012,303.038223120570024,29.766430474709100,"Dorsum, dorsa",DO,Adopted by IAU,301.550626754761026,304.327264785766999,27.677713394165000,31.735456466674801,Great Britain,Europe,Seleucus,LAC-38,http://planetarynames.wr.usgs.gov/Feature/1604
Dorsa Andrusov,Dorsa Andrusov,1976-01-01,"Nikolai Ivanovich; Soviet geologist (1861-1924).",80.977400000000003,56.769886196279899,-1.559296455999910,"Dorsum, dorsa",DO,Adopted by IAU,55.949659347534201,57.324895858764599,-2.721714019775390,-0.336847305297852,Soviet,Europe,Langrenus,LAC-80,http://planetarynames.wr.usgs.gov/Feature/1586
Dorsa Burnet,Dorsa Burnet,1976-01-01,"Thomas; British Earth scientist (1635-1715).",194.994000000000000,303.218787249000002,26.178094211000101,"Dorsum, dorsa",DO,Adopted by IAU,302.023122787475984,305.249723434448015,23.576833724975600,29.533639907836900,Great Britain,Europe,Seleucus,LAC-38,http://planetarynames.wr.usgs.gov/Feature/1591
