name,clean_name,approvaldt,origin,diameter,center_lon,center_lat,type,code,approval,min_lon,max_lon,min_lat,max_lat,ethnicity,continent,quad_name,quad_code,link
Gator,Gator,1973-01-01,"Astronaut-named feature, Apollo 16 site.",0.854400000000000,15.546977358101699,-8.945008066604689,Landing site name,LF,Adopted by IAU,15.531846261125001,15.561232604546900,-8.959094475759169,-8.930921657450140,American,North America,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/2115
Halfway,Halfway,1973-01-01,"Astronaut-named feature, Apollo 16 site.",0.106100000000000,15.464730691687400,-8.974694996724089,Landing site name,LF,Adopted by IAU,15.462942577251599,15.466448222658800,-8.976443888261830,-8.972946105186280,American,North America,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/2324
Kiva,Kiva,1973-01-01,"Astronaut-named feature, Apollo 16 site.",0.878500000000000,15.450444185683001,-8.840644253575750,Landing site name,LF,Adopted by IAU,15.436317886440900,15.465228337661900,-8.855129222448740,-8.826159284702779,Pueblo,North America,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/3059
Ravine,Ravine,1973-01-01,"Astronaut-named feature, Apollo 16 site.",1.064100000000000,15.558172721788900,-8.836822124152871,Landing site name,LF,Adopted by IAU,15.539664783780101,15.576070537169199,-8.854389632053600,-8.819268787607539,American,North America,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/4962
Dune,Dune,1973-01-01,"Astronaut-named feature, Apollo 15 site.",0.384800000000000,3.662403546254140,26.036806132696299,Landing site name,LF,Adopted by IAU,3.655104426955440,3.668721173561030,26.030418514277400,26.043150269339002,American,North America,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/1662
Smoky Mountains,Smoky Mountains,1973-01-01,"Astronaut-named feature, Apollo 16 site.",13.751300000000001,15.508578431563400,-8.669994350714330,Landing site name,LF,Adopted by IAU,15.449265967082900,15.666843881456099,-8.861829209012569,-8.475975812307130,American,North America,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/5606
Elbow,Elbow,1973-01-01,"Astronaut-named feature, Apollo 15 site.",0.339800000000000,3.599149054952240,26.029592630806999,Landing site name,LF,Adopted by IAU,3.592912951340940,3.605385158563530,26.023989070692298,26.035196190921699,American,North America,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/1759
South Ray,South Ray,1973-01-01,"Astronaut named feature, Apollo 16 site.",0.695100000000000,15.382706090478100,-9.149308001937330,Landing site name,LF,Adopted by IAU,15.370621134644900,15.393678111791299,-9.160768747058510,-9.137847256816141,Great Britain,Europe,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/5659
Spook,Spook,1973-01-01,"Astronaut-named feature, Apollo 16 site.",0.338400000000000,15.477390544481800,-8.981601994434410,Landing site name,LF,Adopted by IAU,15.471461443657500,15.483368244493199,-8.987182506691401,-8.976021482177369,American,North America,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/5669
Spot,Spot,1973-01-01,"Astronaut-named feature, Apollo 16 site.",0.035500000000000,15.502279119287101,-8.983384877421591,Landing site name,LF,Adopted by IAU,15.501660422363800,15.502945331306901,-8.983970224829021,-8.982799530014180,American,North America,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/5670
Index,Index,1973-01-01,"Astronaut-named feature, Apollo 15 site.",0.324500000000000,3.657226438339250,26.103491277288501,Landing site name,LF,Adopted by IAU,3.651760827548950,3.662918994906300,26.098145098711701,26.108837455865402,American,North America,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/2685
Cochise,Cochise,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.565000000000000,30.842868903890299,20.250106028447899,Landing site name,LF,Adopted by IAU,30.833741278272399,30.851996745688599,20.240953802560401,20.259258499965000,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/1259
Stone Mountain,Stone Mountain,1973-01-01,"Astronaut-named feature, Apollo 16 site.",10.532100000000000,15.572427006587199,-9.170425715062740,Landing site name,LF,Adopted by IAU,15.480041079307600,15.667780552667500,-9.338237320961531,-9.007373268100761,American,North America,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/5715
Wreck,Wreck,1973-01-01,"Astronaut-named feature, Apollo 16 site.",0.943400000000000,15.457315727546501,-9.067328046247690,Landing site name,LF,Adopted by IAU,15.441712252667701,15.473478057095500,-9.082883772573330,-9.051772319922071,American,North America,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/6579
